galaxy_id,J0378,error_J0378,J0395,error_J0395,J0410,error_J0410,J0430,error_J0430,J0515,error_J0515,J0660,error_J0660,J0861,error_J0861,uJAVA,error_uJAVA,gSDSS,error_gSDSS,rSDSS,error_rSDSS,iSDSS,error_iSDSS,zSDSS,error_zSDSS,redshift
610,6.3298E-40,2.332E-42,9.1073E-40,3.355E-42,1.2376E-39,3.419E-42,1.6512E-39,4.563E-42,6.7141E-39,1.2368E-41,2.5858E-38,4.7632E-41,7.5891E-38,6.9898E-41,3.6424E-40,1.006E-42,4.0831E-39,3.761E-42,2.0445E-38,1.883E-41,4.8105E-38,4.4306E-41,8.7295E-38,8.0402E-41,0.021
611,7.5138E-40,1.1765E-41,1.1032E-39,1.829E-41,1.4992E-39,1.657E-41,1.9403E-39,2.3232E-41,7.9774E-39,6.6127E-41,3.2379E-38,2.684E-40,9.1592E-38,4.218E-40,4.0351E-40,4.46E-42,4.9052E-39,1.8071E-41,2.5625E-38,7.0803E-41,5.93E-38,1.6385E-40,1.0761E-37,2.9734E-40,0.021
612,8.6791E-41,9.6E-43,1.2534E-40,1.501E-42,1.7901E-40,1.319E-42,2.3838E-40,1.756E-42,1.2708E-39,5.852E-42,6.8435E-39,2.5212E-41,2.6283E-38,4.8415E-41,4.7302E-41,3.92E-43,7.3397E-40,1.352E-42,5.139E-39,4.734E-42,1.4807E-38,1.3639E-41,3.2515E-38,2.9947E-41,0.021
613,1.29E-42,3.5E-44,2.119E-42,6.3E-44,3.08E-42,6.0E-44,4.181E-42,7.3E-44,2.3554E-41,2.6E-43,1.7461E-40,1.448E-42,7.5176E-40,2.769E-42,5.55E-43,1.3E-44,1.4115E-41,2.769E-42,1.2767E-40,3.53E-43,4.0708E-40,1.125E-42,9.5605E-40,1.761E-42,0.021
614,7.8791E-41,3.701E-42,1.057E-40,6.133E-42,1.6845E-40,5.586E-42,2.1942E-40,7.276E-42,1.2568E-39,2.5467E-41,7.4486E-39,1.1663E-40,2.9058E-38,2.1411E-40,3.638E-41,1.508E-42,7.2723E-40,6.028E-42,5.5217E-39,3.0515E-41,1.6507E-38,7.6019E-41,3.6549E-38,1.508E-42,0.021
615,5.146E-42,2.47E-43,8.081E-42,4.25E-43,1.0053E-41,4.16E-43,1.5355E-41,4.8E-43,8.2922E-41,1.757E-42,5.4334E-40,8.507E-42,2.1932E-39,1.616E-41,2.431E-42,9.4E-44,4.937E-41,4.55E-43,4.0539E-40,2.24E-42,1.2322E-39,5.674E-42,2.7687E-39,1.02E-41,0.021
616,1.819E-40,1.676E-42,2.6856E-40,2.721E-42,3.804E-40,2.452E-42,4.86E-40,3.133E-42,2.2524E-39,1.0372E-41,1.0305E-38,3.7964E-41,3.1062E-38,5.7219E-41,9.6346E-41,6.21E-43,1.3622E-39,2.51E-42,7.9696E-39,7.34E-42,1.9509E-38,1.7969E-41,3.7071E-38,3.4144E-41,0.021
617,1.9705E-40,1.997E-42,3.0688E-40,3.11E-42,4.6193E-40,2.978E-42,5.8314E-40,3.76E-42,2.7988E-39,1.2889E-41,1.331E-38,4.9036E-41,3.892E-38,1.0754E-40,9.1575E-41,7.6E-43,1.6942E-39,3.12E-42,1.037E-38,9.551E-42,2.5013E-38,2.3039E-41,4.6065E-38,4.2427E-41,0.021
618,5.1803E-40,7.634E-42,7.2503E-40,1.2687E-41,9.6996E-40,1.072E-41,1.2681E-39,1.5183E-41,5.2186E-39,4.3258E-41,1.9896E-38,1.466E-40,5.8392E-38,2.6891E-40,3.056E-40,3.095E-42,3.1853E-39,1.1736E-41,1.5877E-38,4.3869E-41,3.664E-38,1.0124E-40,6.7229E-38,1.2384E-40,0.021
619,5.2103E-41,2.112E-42,6.8055E-41,3.322E-42,8.6628E-41,3.192E-42,1.0816E-40,3.486E-42,4.7738E-40,9.673E-42,1.2884E-39,3.3228E-41,3.3026E-39,5.4753E-41,3.3578E-41,9.9E-43,2.7955E-40,2.574E-42,1.0987E-39,9.107E-42,2.2349E-39,2.0584E-41,3.7572E-39,3.1144E-41,0.021
620,1.3943E-40,1.156E-42,1.9443E-40,1.97E-42,2.6373E-40,1.7E-42,3.3416E-40,1.847E-42,1.592E-39,7.332E-42,6.6245E-39,2.4405E-41,1.9247E-38,5.318E-41,7.5084E-41,4.83E-43,9.4439E-40,1.739E-42,5.166E-39,4.757E-42,1.2301E-38,1.133E-41,2.2843E-38,2.1039E-41,0.021
621,3.0283E-41,4.19E-43,5.1238E-41,7.55E-43,7.9873E-41,7.36E-43,1.122E-40,9.3E-43,6.246E-40,3.451E-42,4.7206E-39,1.7392E-41,2.0644E-38,3.8028E-41,1.3892E-41,1.67E-43,3.6949E-40,1.022E-42,3.4483E-39,3.175E-42,1.1138E-38,1.0259E-41,2.6279E-38,2.4203E-41,0.021
622,9.08E-41,1.003E-42,1.3418E-40,1.483E-42,1.9199E-40,1.415E-42,2.4779E-40,1.597E-42,1.2861E-39,5.923E-42,6.6387E-39,2.4458E-41,2.2474E-38,4.1399E-41,4.7961E-41,3.53E-43,7.6012E-40,4.1399E-41,5.0314E-39,4.634E-42,1.3467E-38,1.2404E-41,2.7522E-38,2.535E-41,0.021
623,9.0677E-41,8.35E-43,1.2368E-40,1.366E-42,1.6838E-40,1.24E-42,2.1792E-40,1.606E-42,1.1649E-39,4.292E-42,5.484E-39,2.0204E-41,2.0114E-38,3.7052E-41,5.1844E-41,3.35E-43,6.6481E-40,1.225E-42,4.2024E-39,3.87E-42,1.1532E-38,1.0622E-41,2.4814E-38,2.2854E-41,0.021
624,1.7827E-40,1.806E-42,2.5768E-40,2.847E-42,3.6032E-40,2.655E-42,4.6804E-40,3.449E-42,2.4974E-39,1.15E-41,1.2844E-38,4.7318E-41,4.364E-38,8.0388E-41,9.0008E-41,6.63E-43,1.4571E-39,2.683E-42,9.7249E-39,8.957E-42,2.6151E-38,2.4086E-41,5.3443E-38,4.9222E-41,0.021
625,1.9467E-41,1.43E-43,3.1484E-41,2.33E-43,4.761E-41,2.19E-43,6.4402E-41,2.97E-43,3.845E-40,1.062E-42,2.7906E-39,5.14E-42,1.159E-38,1.0675E-41,8.373E-42,5.5E-44,2.2704E-40,2.09E-43,2.0554E-39,1.893E-42,6.47E-39,5.96E-42,1.4781E-38,0.0,0.021
626,6.7562E-40,3.2357E-41,9.4124E-40,4.768E-41,1.2283E-39,4.2989E-41,1.5649E-39,5.333E-41,6.1334E-39,1.4688E-40,2.1883E-38,5.2402E-40,5.8465E-38,9.1543E-40,4.2121E-40,1.2414E-41,3.761E-39,4.1568E-41,1.7191E-38,1.425E-40,3.8486E-38,3.1902E-40,6.8501E-38,5.0474E-40,0.021
627,3.5932E-41,2.052E-42,5.2564E-41,3.583E-42,7.6893E-41,3.47E-42,8.9596E-41,3.879E-42,4.1907E-40,1.2351E-41,1.8429E-39,5.092E-41,5.3838E-39,8.9257E-41,1.644E-41,7.12E-43,2.5745E-40,3.32E-42,1.4611E-39,1.2111E-41,3.5147E-39,2.9134E-41,6.3138E-39,4.6522E-41,0.021
628,1.1201E-40,4.127E-42,1.5419E-40,6.107E-42,2.0647E-40,6.275E-42,2.6845E-40,7.665E-42,1.3959E-39,2.4429E-41,6.5233E-39,1.0214E-40,2.17E-38,1.9987E-40,6.5595E-41,1.631E-42,8.1446E-40,6.002E-42,5.0497E-39,2.3255E-41,1.3148E-38,6.055E-41,2.6307E-38,9.6918E-41,0.021
629,1.0194E-40,6.103E-42,1.7586E-40,1.1175E-41,2.7338E-40,1.0323E-41,3.6506E-40,1.2777E-41,2.126E-39,4.5036E-41,1.4627E-38,2.2902E-40,5.5611E-38,4.6098E-40,4.2576E-41,1.843E-42,1.2763E-39,1.1755E-41,1.1024E-38,6.0924E-41,3.206E-38,1.4764E-40,6.956E-38,2.5627E-40,0.021
630,5.114E-41,5.18E-43,7.3107E-41,7.41E-43,9.7536E-41,7.19E-43,1.2787E-40,8.24E-43,6.7977E-40,3.13E-42,3.2777E-39,1.2075E-41,1.2144E-38,2.237E-41,2.951E-41,2.17E-43,3.8901E-40,7.16E-43,2.5001E-39,2.302E-42,6.9241E-39,6.377E-42,1.4927E-38,1.3748E-41,0.021
631,1.8731E-40,6.9E-43,2.522E-40,1.162E-42,3.3155E-40,1.222E-42,4.2594E-40,1.177E-42,2.0219E-39,3.725E-42,7.9168E-39,1.4583E-41,2.4966E-38,2.2995E-41,1.1328E-40,3.12E-43,1.1786E-39,1.086E-42,6.1852E-39,1.3996E-41,1.5197E-38,1.3996E-41,2.9768E-38,2.7418E-41,0.021
632,8.1571E-41,4.582E-42,1.2529E-40,6.693E-42,1.4439E-40,5.852E-42,1.9858E-40,7.133E-42,8.7083E-40,2.4062E-41,3.1328E-39,8.6562E-41,9.2711E-39,1.4516E-40,4.8209E-41,1.775E-42,5.2812E-40,5.836E-42,2.5653E-39,1.8902E-41,5.8713E-39,4.8668E-41,1.0733E-38,8.8971E-41,0.021
633,2.522E-41,3.95E-43,4.1703E-41,6.53E-43,6.4649E-41,5.96E-43,8.641E-41,7.96E-43,5.2452E-40,2.899E-42,3.9533E-39,1.4565E-41,1.6802E-38,3.095E-41,1.0407E-41,1.35E-43,3.0829E-40,8.52E-43,2.9038E-39,2.675E-42,9.2845E-39,8.551E-42,2.1427E-38,1.9734E-41,0.021
634,4.0213E-41,2.23E-43,5.9097E-41,4.36E-43,8.3708E-41,3.08E-43,1.1065E-40,5.1E-43,6.3208E-40,1.164E-42,3.6039E-39,6.638E-42,1.4072E-38,1.296E-41,2.1104E-41,7.7E-44,3.6372E-40,3.35E-43,2.7063E-39,2.493E-42,7.95E-39,7.322E-42,1.7684E-38,7.7E-44,0.021
635,5.1776E-40,8.584E-42,7.3067E-40,1.346E-41,1.0321E-39,1.3308E-41,1.3732E-39,1.6441E-41,5.9228E-39,4.9096E-41,2.6726E-38,1.9692E-40,8.1232E-38,3.7409E-40,2.6529E-40,3.42E-42,3.5886E-39,1.3221E-41,2.0707E-38,5.7216E-41,5.0458E-38,1.3942E-40,9.6233E-38,1.7727E-40,0.021
636,1.5293E-40,5.63E-43,2.1522E-40,9.91E-43,2.922E-40,8.07E-43,3.9128E-40,1.082E-42,1.6599E-39,3.058E-42,5.966E-39,1.099E-41,1.697E-38,1.563E-41,9.164E-41,2.54E-43,9.9468E-40,9.16E-43,4.7303E-39,4.357E-42,1.0876E-38,1.0018E-41,1.9448E-38,1.7913E-41,0.021
637,1.5606E-41,1.422E-42,2.3641E-41,2.374E-42,3.312E-41,2.38E-42,5.3221E-41,2.843E-42,2.7854E-40,9.749E-42,2.1188E-39,5.2689E-41,8.7194E-39,9.637E-41,5.692E-42,5.35E-43,1.6462E-40,2.73E-42,1.525E-39,1.4047E-41,4.7346E-39,3.9246E-41,1.1038E-38,6.0997E-41,0.021
638,1.1746E-41,1.114E-42,1.819E-41,1.977E-42,2.5696E-41,1.965E-42,4.1406E-41,2.288E-42,2.2421E-40,8.26E-42,1.7744E-39,4.5761E-41,7.3089E-39,8.7512E-41,4.025E-42,3.97E-43,1.3288E-40,2.203E-42,1.2737E-39,1.173E-41,3.9834E-39,2.935E-41,9.2951E-39,5.1366E-41,0.021
639,7.4993E-41,4.83E-43,1.1831E-40,8.72E-43,1.7291E-40,7.96E-43,2.3111E-40,1.065E-42,1.3287E-39,3.671E-42,8.8843E-39,1.6366E-41,3.707E-38,3.4143E-41,3.6427E-41,2.02E-43,7.788E-40,7.175E-43,6.586E-39,6.066E-42,2.0447E-38,1.8832E-41,4.697E-38,0.0,0.021
640,5.1782E-41,7.64E-43,8.6016E-41,1.268E-42,1.2971E-40,1.314E-42,1.7872E-40,1.481E-42,1.0004E-39,5.528E-42,7.3279E-39,2.6997E-41,3.1606E-38,5.8221E-41,2.343E-41,2.8E-43,5.9563E-40,1.097E-42,5.3973E-39,4.97E-42,1.7178E-38,1.5822E-41,4.0121E-38,3.6954E-41,0.021
641,4.7008E-41,2.9E-42,7.8518E-41,4.701E-42,1.2172E-40,4.372E-42,1.6725E-40,5.853E-42,9.5185E-40,1.9287E-41,7.1346E-39,9.8567E-41,3.1259E-38,2.5911E-40,2.129E-41,1.02E-42,5.6516E-40,5.206E-42,5.2938E-39,2.9255E-41,1.6849E-38,7.7593E-41,3.9973E-38,1.4727E-40,0.021
642,5.6824E-40,1.9365E-41,7.7506E-40,2.7841E-41,1.1317E-39,2.3973E-41,1.4274E-39,3.418E-41,6.3232E-39,1.0483E-40,2.4942E-38,3.9054E-40,7.4496E-38,6.1752E-40,3.2251E-40,7.425E-42,3.7717E-39,2.4317E-41,1.9505E-38,1.0779E-40,4.6189E-38,2.1271E-40,8.577E-38,3.9499E-40,0.021
643,2.6365E-40,7.285E-42,3.7518E-40,1.1058E-41,4.6756E-40,9.904E-42,5.8001E-40,1.1753E-41,2.4674E-39,3.4088E-41,7.731E-39,1.2105E-40,1.9581E-38,1.9838E-40,1.6929E-40,2.807E-42,1.4813E-39,9.55E-42,6.3538E-39,2.926E-41,1.3178E-38,7.2821E-41,2.2879E-38,1.2643E-40,0.021
644,1.3041E-40,5.765E-42,1.9739E-40,1.0363E-41,3.1632E-40,1.0197E-41,3.8666E-40,1.2109E-41,2.1346E-39,4.1288E-41,1.1506E-38,1.8016E-40,3.679E-38,3.3884E-40,5.6301E-41,2.126E-42,1.2709E-39,1.0535E-41,8.7604E-39,4.0343E-41,2.2601E-38,1.0408E-40,4.4027E-38,2.0275E-40,0.021
645,7.765E-40,5.722E-42,1.1245E-39,9.321E-42,1.4947E-39,8.259E-42,1.9577E-39,1.0818E-41,7.7793E-39,2.8661E-41,2.796E-38,1.0301E-40,7.6655E-38,2.1181E-40,4.6402E-40,2.137E-42,4.744E-39,8.738E-42,2.2312E-38,2.055E-41,4.9905E-38,4.5964E-41,8.8093E-38,8.1137E-41,0.021
646,6.9881E-41,3.346E-42,1.0054E-40,5.926E-42,1.3803E-40,5.085E-42,1.7847E-40,5.754E-42,7.2571E-40,1.5374E-41,2.5117E-39,6.4774E-41,6.7852E-39,1.0624E-40,4.6942E-41,1.383E-42,4.3248E-40,3.984E-42,1.9896E-39,1.6492E-41,4.4011E-39,3.2429E-41,7.7404E-39,6.4163E-41,0.021
647,1.7757E-41,9.8E-44,2.6337E-41,1.7E-43,3.7548E-41,1.39E-43,4.9955E-41,1.84E-43,2.4489E-40,4.51E-43,1.3091E-39,2.412E-42,4.6406E-39,4.274E-42,8.925E-42,3.2E-44,1.4594E-40,1.35E-43,9.9673E-40,9.18E-43,2.7276E-39,2.513E-42,5.6517E-39,0.0,0.021
648,3.1281E-41,2.91E-42,4.8182E-41,5.857E-42,8.1E-41,4.774E-42,1.1399E-40,6.09E-42,6.0046E-40,2.2674E-41,4.2509E-39,1.2137E-40,1.5925E-38,2.2001E-40,1.3148E-41,1.054E-42,3.7229E-40,2.2001E-40,3.2455E-39,2.6904E-41,9.6668E-39,7.1228E-41,2.0215E-38,1.3033E-40,0.021
649,2.371E-42,7.4E-44,4.146E-42,1.37E-43,6.195E-42,1.2E-43,8.48E-42,1.72E-43,5.0213E-41,5.09E-43,3.8407E-40,3.184E-42,1.6219E-39,5.975E-42,9.92E-43,2.5E-44,2.9923E-41,1.37E-43,2.8133E-40,7.78E-43,9.0285E-40,1.663E-42,2.0836E-39,3.838E-42,0.021
650,1.511E-40,5.289E-42,2.0666E-40,7.994E-42,3.0092E-40,7.483E-42,3.4838E-40,9.626E-42,1.8538E-39,2.7318E-41,7.6993E-39,1.2764E-40,2.2701E-38,2.0909E-40,8.7267E-41,2.17E-42,1.0628E-39,6.852E-42,5.8459E-39,2.6922E-41,1.443E-38,6.6451E-41,2.7852E-38,1.2826E-40,0.021
651,1.2867E-40,1.185E-42,1.9226E-40,2.124E-42,2.7433E-40,1.768E-42,3.4792E-40,2.243E-42,1.6993E-39,7.826E-42,8.0589E-39,2.9691E-41,2.4226E-38,4.4626E-41,6.6601E-41,4.9E-43,1.0249E-39,1.888E-42,6.2155E-39,5.724E-42,1.5342E-38,1.413E-41,2.9072E-38,2.6776E-41,0.021
652,9.8886E-40,6.376E-42,1.3156E-39,9.694E-42,1.7264E-39,9.54E-42,2.1754E-39,1.2022E-41,9.0936E-39,3.3502E-41,3.194E-38,1.1767E-40,8.6285E-38,2.3841E-40,5.8497E-40,2.693E-42,5.4794E-39,1.0094E-41,2.5441E-38,5.1691E-41,5.6122E-38,5.1691E-41,9.9893E-38,9.2005E-41,0.021
653,2.3657E-40,1.525E-42,3.0617E-40,2.538E-42,3.9225E-40,2.168E-42,4.8525E-40,2.682E-42,2.1876E-39,8.059E-42,7.151E-39,2.6346E-41,1.8568E-38,5.1306E-41,1.4641E-40,6.74E-43,1.2965E-39,2.388E-42,5.738E-39,5.284E-42,1.2358E-38,1.1383E-41,2.1755E-38,2.0037E-41,0.021
654,1.3679E-39,8.818E-42,1.8865E-39,1.39E-41,2.5377E-39,1.4024E-41,3.2692E-39,1.8067E-41,1.2884E-38,4.7466E-41,4.402E-38,1.6218E-40,1.1685E-37,3.2288E-40,8.4498E-40,3.891E-42,7.8858E-39,1.4526E-41,3.5192E-38,3.2413E-41,7.6779E-38,7.0717E-41,1.3343E-37,1.2289E-40,0.021
655,2.2146E-40,3.059E-42,2.9086E-40,4.287E-42,3.754E-40,3.803E-42,4.5425E-40,4.602E-42,2.0197E-39,1.3022E-41,6.0435E-39,4.453E-41,1.5097E-38,6.9524E-41,1.3693E-40,1.135E-42,1.1871E-39,3.28E-42,4.9624E-39,1.3712E-41,1.0263E-38,2.836E-41,1.7446E-38,3.2136E-41,0.021
656,3.9451E-40,6.177E-42,5.2925E-40,1.0724E-41,7.035E-40,9.07E-42,9.2739E-40,1.1104E-41,4.2156E-39,3.4944E-41,1.7704E-38,1.3045E-40,5.5624E-38,2.5616E-40,2.3838E-40,2.634E-42,2.5262E-39,9.307E-42,1.3642E-38,3.7694E-41,3.3765E-38,9.3296E-41,6.6384E-38,1.2228E-40,0.021
657,5.8399E-41,1.452E-42,9.0283E-41,2.828E-42,1.364E-40,2.639E-42,1.845E-40,3.398E-42,1.0607E-39,1.1723E-41,7.4749E-39,5.5077E-41,3.1103E-38,1.1459E-40,2.6546E-41,6.11E-43,6.2922E-40,2.898E-42,5.4803E-39,1.5142E-41,1.7108E-38,3.1515E-41,3.9301E-38,7.2395E-41,0.021
658,2.3022E-40,4.24E-42,3.3062E-40,7.308E-42,4.6573E-40,6.435E-42,6.2825E-40,7.522E-42,2.9739E-39,2.4652E-41,1.3519E-38,9.9608E-41,4.5429E-38,2.0921E-40,1.2792E-40,1.767E-42,1.769E-39,6.517E-42,1.0359E-38,2.8624E-41,2.7023E-38,4.9778E-41,5.3819E-38,9.9138E-41,0.021
659,6.838E-40,1.1161E-41,9.7663E-40,2.8784E-41,1.2593E-39,2.8996E-41,1.6045E-39,3.251E-41,7.0815E-39,1.0436E-40,2.5523E-38,3.9963E-40,6.8317E-38,6.2922E-40,4.1584E-40,8.426E-42,4.271E-39,2.7536E-41,1.9977E-38,1.104E-40,4.4272E-38,2.0388E-40,8.0488E-38,3.7066E-40,0.021
660,7.3447E-40,2.706E-42,1.0567E-39,3.893E-42,1.4587E-39,4.03E-42,1.8809E-39,5.197E-42,7.8917E-39,1.4537E-41,3.2747E-38,6.0322E-41,9.4617E-38,8.7145E-41,3.9371E-40,1.087E-42,4.8392E-39,8.7145E-41,2.5892E-38,2.3847E-41,6.0419E-38,5.5647E-41,1.1096E-37,1.022E-40,0.021
661,2.416E-40,1.3574E-41,3.3411E-40,2.0002E-41,3.911E-40,1.657E-41,5.0153E-40,2.1248E-41,2.5205E-39,6.5002E-41,1.0527E-38,2.7147E-40,3.3876E-38,2.7147E-40,1.3143E-40,5.326E-42,1.4638E-39,1.7527E-41,8.1413E-39,6.7485E-41,2.0394E-38,1.5027E-40,4.0653E-38,2.9954E-40,0.021
662,1.794E-39,4.956E-42,2.3411E-39,8.625E-42,2.9718E-39,8.212E-42,3.7517E-39,1.0367E-41,1.4853E-38,2.736E-41,4.4445E-38,8.1871E-41,1.1319E-37,1.0426E-40,1.1755E-39,2.165E-42,8.9583E-39,8.251E-42,3.6193E-38,3.3335E-41,7.5409E-38,6.9454E-41,1.2913E-37,1.1893E-40,0.021
663,4.1934E-40,3.477E-42,6.2253E-40,5.161E-42,8.39E-40,4.637E-42,1.1121E-39,6.146E-42,4.6705E-39,2.1509E-41,1.8679E-38,6.8816E-41,5.5432E-38,1.0211E-40,2.4376E-40,1.347E-42,2.822E-39,5.199E-42,1.4674E-38,1.3516E-41,3.4911E-38,5.199E-42,6.4649E-38,1.347E-42,0.021
664,5.8612E-41,3.24E-43,7.755E-41,5.72E-43,1.0055E-40,4.62E-43,1.2717E-40,5.86E-43,5.0581E-40,1.864E-42,1.5445E-39,5.69E-42,3.9553E-39,1.0929E-41,3.8017E-41,1.4E-43,3.0562E-40,5.63E-43,1.2519E-39,1.153E-42,2.6302E-39,2.423E-42,4.4914E-39,4.137E-42,0.021
665,1.4234E-40,2.754E-42,1.9397E-40,3.751E-42,2.6189E-40,3.859E-42,3.4176E-40,4.721E-42,1.6832E-39,1.3953E-41,7.6723E-39,5.6531E-41,2.424E-38,1.1163E-40,8.1158E-41,1.047E-42,1.004E-39,3.7E-42,5.8685E-39,1.6216E-41,1.4836E-38,2.733E-41,2.9521E-38,5.4379E-41,0.021
666,7.078E-41,8.48E-43,1.0459E-40,1.445E-42,1.4952E-40,1.239E-42,1.9967E-40,1.655E-42,1.1649E-39,5.364E-42,7.026E-39,2.5885E-41,2.7536E-38,5.0724E-41,3.4253E-41,3.48E-43,6.6913E-40,1.233E-42,5.2036E-39,4.792E-42,1.5513E-38,1.4289E-41,3.4571E-38,3.184E-41,0.021
667,6.367E-40,1.1142E-41,9.2969E-40,1.8838E-41,1.3339E-39,1.5972E-41,1.7391E-39,2.0823E-41,7.8187E-39,7.2013E-41,3.5021E-38,2.903E-40,9.8795E-38,4.5497E-40,2.9973E-40,4.141E-42,4.7548E-39,1.7518E-41,2.7336E-38,7.5533E-41,6.4141E-38,1.7723E-40,1.1672E-37,3.225E-40,0.021
668,3.6297E-40,2.005E-42,5.7846E-40,3.196E-42,8.2999E-40,3.058E-42,1.0653E-39,3.925E-42,5.1555E-39,3.925E-42,2.5135E-38,4.6299E-41,7.3973E-38,6.8131E-41,1.5961E-40,7.36E-43,3.141E-39,2.894E-42,1.9619E-38,4.3827E-41,4.7585E-38,4.3827E-41,8.7876E-38,8.0938E-41,0.021
669,7.5221E-40,4.85E-42,1.0166E-39,8.426E-42,1.3401E-39,7.406E-42,1.7153E-39,9.478E-42,7.2101E-39,2.6563E-41,2.4476E-38,9.0172E-41,6.7848E-38,1.8747E-40,4.7287E-40,2.178E-42,4.3047E-39,7.93E-42,1.9532E-38,1.799E-41,4.3686E-38,4.0237E-41,7.8188E-38,7.2014E-41,0.021
670,2.8489E-40,2.625E-42,4.3921E-40,4.45E-42,6.2385E-40,4.022E-42,7.9924E-40,5.153E-42,3.7487E-39,1.7264E-41,1.7341E-38,6.3887E-41,5.0475E-38,1.3947E-40,1.3902E-40,1.024E-42,2.2881E-39,4.215E-42,1.3598E-38,1.2525E-41,3.25E-38,2.9933E-41,5.9687E-38,5.4973E-41,0.021
671,1.231E-40,7.93E-43,1.5976E-40,1.03E-42,2.0467E-40,9.43E-43,2.5767E-40,1.187E-42,1.0211E-39,3.762E-42,3.0413E-39,1.1205E-41,7.7529E-39,2.1422E-41,8.0513E-41,2.97E-43,6.1697E-40,1.136E-42,2.4858E-39,2.29E-42,5.1792E-39,4.77E-42,8.8525E-39,8.153E-42,0.021
672,8.6404E-41,3.82E-42,1.1275E-40,5.608E-42,1.5029E-40,5.26E-42,1.906E-40,6.145E-42,7.5393E-40,1.7359E-41,2.4713E-39,6.8285E-41,6.3523E-39,1.1116E-40,5.2064E-41,1.63E-42,4.5976E-40,4.658E-42,1.9776E-39,1.6392E-41,4.3265E-39,3.5863E-41,7.4703E-39,5.5043E-41,0.021
673,2.0366E-40,9.37E-43,2.7906E-40,1.543E-42,3.7299E-40,1.03E-42,4.7523E-40,1.75E-42,2.4283E-39,4.473E-42,1.0095E-38,1.8595E-41,3.1514E-38,2.9025E-41,1.1633E-40,3.21E-43,1.4077E-39,1.296E-42,7.8434E-39,7.224E-42,1.9485E-38,1.7946E-41,3.8098E-38,3.509E-41,0.021
674,4.0907E-41,5.27E-43,6.129E-41,7.9E-43,8.8265E-41,8.13E-43,1.1819E-40,9.8E-43,6.9341E-40,3.833E-42,4.3711E-39,1.6104E-41,1.7466E-38,3.2174E-41,1.9435E-41,1.794E-43,3.9975E-40,7.36E-43,3.2254E-39,5.942E-42,9.7766E-39,9.005E-42,2.2029E-38,2.029E-41,0.021
675,1.9087E-41,1.23E-43,2.9919E-41,2.48E-43,4.4787E-41,2.48E-43,6.0808E-41,2.8E-43,3.7047E-40,1.024E-42,2.669E-39,4.917E-42,1.1085E-38,1.021E-41,8.605E-42,4.8E-44,2.1775E-40,2.0E-43,1.9604E-39,1.806E-42,6.171E-39,5.684E-42,1.4163E-38,1.3045E-41,0.021
676,1.0641E-41,1.166E-42,1.4609E-41,1.79E-42,2.3518E-41,1.69E-42,2.888E-41,2.102E-42,2.1627E-40,7.968E-42,1.7037E-39,4.0799E-41,7.0112E-39,9.0406E-41,3.25E-42,3.69E-43,1.2434E-40,1.946E-42,1.2229E-39,1.1264E-41,3.9427E-39,2.905E-41,9.1579E-39,5.0608E-41,0.021
677,3.4961E-40,6.44E-42,4.8706E-40,9.421E-42,6.5161E-40,9.002E-42,8.4642E-40,1.0134E-41,3.9155E-39,3.2457E-41,1.6383E-38,1.2071E-40,4.826E-38,2.2224E-40,2.0118E-40,2.224E-42,2.3658E-39,8.716E-42,1.2847E-38,3.5496E-41,3.0874E-38,5.6872E-41,5.733E-38,1.0561E-40,0.021
678,1.4713E-39,1.7616E-41,1.8971E-39,2.621E-41,2.4507E-39,2.483E-41,3.0682E-39,2.826E-41,1.2226E-38,7.8824E-41,3.7093E-38,2.7331E-40,9.6403E-38,4.4395E-40,9.3345E-40,7.738E-42,7.4078E-39,2.0469E-41,3.0598E-38,8.4545E-41,6.4164E-38,1.7729E-40,1.1038E-37,3.0499E-40,0.021
679,5.9608E-40,3.5136E-41,8.841E-40,5.2114E-41,1.1687E-39,4.8439E-41,1.5911E-39,6.8877E-41,6.6635E-39,1.7798E-40,3.0514E-38,7.8693E-40,8.4821E-38,1.25E-39,3.163E-40,1.1945E-41,4.1239E-39,4.5579E-41,2.3254E-38,1.9276E-40,5.3914E-38,4.4691E-40,9.9289E-38,1.1945E-41,0.021
680,5.9115E-41,1.796E-42,1.0002E-40,3.224E-42,1.5435E-40,2.985E-42,2.1267E-40,3.918E-42,1.2477E-39,1.2641E-41,8.4198E-39,6.9794E-41,3.1659E-38,1.1664E-40,2.2998E-41,6.35E-43,7.3266E-40,2.699E-42,6.259E-39,1.7295E-41,1.8302E-38,5.0571E-41,3.9166E-38,7.2146E-41,0.021
681,2.9697E-40,2.102E-42,4.6764E-40,5.168E-42,6.7408E-40,4.966E-42,8.7481E-40,6.446E-42,4.3323E-39,1.995E-41,2.23E-38,8.2158E-41,7.0196E-38,1.2931E-40,1.4084E-40,1.167E-42,2.6273E-39,4.84E-42,1.7231E-38,1.5871E-41,4.3764E-38,4.0308E-41,8.4239E-38,7.7587E-41,0.021
682,2.1175E-41,3.52E-43,3.5894E-41,5.62E-43,5.1834E-41,5.25E-43,7.2681E-41,6.7E-43,4.3754E-40,2.417E-42,3.1147E-39,1.1475E-41,1.3044E-38,2.4028E-41,9.372E-42,1.12E-43,2.5622E-40,7.08E-43,2.3111E-39,2.129E-42,7.2547E-39,6.681E-42,1.6635E-38,1.5322E-41,0.021
