# Filter transmission for J-PLUS filter rSDSS
# Authors: Jesus Varela (jvarela@cefca.es), Toni Marin (amarin@cefca.es), César Iñiguez (ciniguez@cefca.es)
# Date: 2015-05-19
# wl[A]   T[ccd]    T[ccd+filter+atm]
6148    0.938     0.826 
6149    0.939     0.827 
6150    0.939     0.827 
6151    0.938     0.826 
6152    0.936     0.825 
6153    0.935     0.824 
6154    0.934     0.823 
6155    0.936     0.825 
6156    0.939     0.828 
6157    0.937     0.826 
6158    0.935     0.825 
6159    0.934     0.824 
6160    0.933     0.823 
6161    0.936     0.825 
6162    0.939     0.828 
6163    0.938     0.828 
6164    0.937     0.827 
6165    0.938     0.827 
6166    0.938     0.828 
6167    0.937     0.827 
6168    0.936     0.826 
6169    0.938     0.828 
6170    0.940     0.830 
6171    0.938     0.829 
6172    0.937     0.827 
6173    0.938     0.829 
6174    0.940     0.830 
6175    0.940     0.830 
6176    0.940     0.830 
6177    0.938     0.829 
6178    0.937     0.828 
6179    0.939     0.830 
6180    0.941     0.832 
6181    0.939     0.830 
6182    0.937     0.828 
6183    0.937     0.829 
6184    0.938     0.830 
6185    0.938     0.830 
6186    0.938     0.830 
6187    0.939     0.831 
6188    0.940     0.831 
6189    0.941     0.833 
6190    0.942     0.834 
6191    0.941     0.833 
6192    0.939     0.831 
6193    0.940     0.832 
6194    0.941     0.833 
6195    0.939     0.832 
6196    0.938     0.831 
6197    0.936     0.829 
6198    0.934     0.828 
6199    0.937     0.830 
6200    0.939     0.832 
6201    0.941     0.834 
6202    0.943     0.836 
6203    0.941     0.834 
6204    0.938     0.832 
6205    0.939     0.832 
6206    0.940     0.833 
6207    0.938     0.832 
6208    0.936     0.830 
6209    0.934     0.829 
6210    0.933     0.827 
6211    0.933     0.827 
6212    0.933     0.828 
6213    0.933     0.827 
6214    0.932     0.827 
6215    0.933     0.827 
6216    0.933     0.828 
6217    0.931     0.826 
6218    0.929     0.824 
6219    0.930     0.826 
6220    0.931     0.827 
6221    0.931     0.827 
6222    0.931     0.826 
6223    0.930     0.826 
6224    0.929     0.825 
6225    0.929     0.825 
6226    0.929     0.825 
6227    0.930     0.826 
6228    0.931     0.827 
6229    0.931     0.827 
6230    0.931     0.827 
6231    0.931     0.827 
6232    0.930     0.826 
6233    0.930     0.826 
6234    0.930     0.826 
6235    0.930     0.826 
6236    0.930     0.827 
6237    0.930     0.826 
6238    0.929     0.826 
6239    0.929     0.826 
6240    0.929     0.826 
6241    0.929     0.826 
6242    0.929     0.826 
6243    0.931     0.828 
6244    0.933     0.830 
6245    0.934     0.830 
6246    0.935     0.831 
6247    0.933     0.830 
6248    0.931     0.828 
6249    0.935     0.832 
6250    0.940     0.836 
6251    0.939     0.836 
6252    0.939     0.836 
6253    0.937     0.834 
6254    0.934     0.832 
6255    0.937     0.834 
6256    0.940     0.836 
6257    0.939     0.835 
6258    0.937     0.834 
6259    0.940     0.837 
6260    0.943     0.840 
6261    0.942     0.838 
6262    0.940     0.837 
6263    0.940     0.837 
6264    0.939     0.836 
6265    0.939     0.836 
6266    0.939     0.836 
6267    0.941     0.838 
6268    0.944     0.841 
6269    0.945     0.842 
6270    0.946     0.843 
6271    0.943     0.840 
6272    0.941     0.838 
6273    0.944     0.841 
6274    0.948     0.845 
6275    0.945     0.842 
6276    0.941     0.839 
6277    0.942     0.840 
6278    0.944     0.841 
6279    0.944     0.842 
6280    0.944     0.842 
6281    0.942     0.840 
6282    0.941     0.839 
6283    0.944     0.842 
6284    0.948     0.846 
6285    0.945     0.843 
6286    0.943     0.841 
6287    0.942     0.840 
6288    0.942     0.840 
6289    0.944     0.842 
6290    0.946     0.844 
6291    0.942     0.841 
6292    0.938     0.837 
6293    0.938     0.837 
6294    0.938     0.837 
6295    0.941     0.840 
6296    0.944     0.843 
6297    0.942     0.841 
6298    0.941     0.840 
6299    0.941     0.840 
6300    0.941     0.841 
6301    0.940     0.839 
6302    0.939     0.838 
6303    0.936     0.836 
6304    0.933     0.833 
6305    0.934     0.834 
6306    0.935     0.835 
6307    0.934     0.835 
6308    0.934     0.835 
6309    0.935     0.835 
6310    0.935     0.835 
6311    0.934     0.834 
6312    0.932     0.833 
6313    0.932     0.833 
6314    0.931     0.833 
6315    0.932     0.833 
6316    0.933     0.834 
6317    0.933     0.834 
6318    0.932     0.833 
6319    0.933     0.834 
6320    0.934     0.835 
6321    0.930     0.831 
6322    0.926     0.828 
6323    0.926     0.829 
6324    0.927     0.830 
6325    0.928     0.831 
6326    0.929     0.832 
6327    0.928     0.831 
6328    0.927     0.830 
6329    0.928     0.830 
6330    0.929     0.831 
6331    0.930     0.833 
6332    0.931     0.834 
6333    0.929     0.832 
6334    0.927     0.830 
6335    0.928     0.831 
6336    0.929     0.832 
6337    0.929     0.832 
6338    0.929     0.832 
6339    0.928     0.831 
6340    0.927     0.830 
6341    0.928     0.831 
6342    0.930     0.833 
6343    0.930     0.834 
6344    0.931     0.834 
6345    0.932     0.835 
6346    0.933     0.836 
6347    0.932     0.835 
6348    0.932     0.835 
6349    0.932     0.835 
6350    0.931     0.835 
6351    0.932     0.835 
6352    0.932     0.836 
6353    0.932     0.835 
6354    0.931     0.835 
6355    0.930     0.834 
6356    0.929     0.833 
6357    0.931     0.835 
6358    0.932     0.836 
6359    0.933     0.837 
6360    0.934     0.838 
6361    0.932     0.836 
6362    0.929     0.834 
6363    0.930     0.834 
6364    0.930     0.835 
6365    0.931     0.835 
6366    0.931     0.836 
6367    0.929     0.834 
6368    0.927     0.832 
6369    0.924     0.830 
6370    0.921     0.827 
6371    0.922     0.828 
6372    0.922     0.828 
6373    0.922     0.828 
6374    0.921     0.827 
6375    0.921     0.827 
6376    0.921     0.828 
6377    0.920     0.826 
6378    0.918     0.824 
6379    0.917     0.824 
6380    0.916     0.823 
6381    0.917     0.824 
6382    0.918     0.825 
6383    0.917     0.825 
6384    0.917     0.824 
6385    0.912     0.820 
6386    0.908     0.816 
6387    0.909     0.817 
6388    0.909     0.817 
6389    0.910     0.818 
6390    0.910     0.818 
6391    0.905     0.814 
6392    0.901     0.810 
6393    0.902     0.811 
6394    0.903     0.812 
6395    0.901     0.810 
6396    0.899     0.808 
6397    0.900     0.809 
6398    0.901     0.810 
6399    0.899     0.809 
6400    0.897     0.807 
6401    0.896     0.807 
6402    0.896     0.807 
6403    0.895     0.805 
6404    0.893     0.804 
6405    0.892     0.803 
6406    0.891     0.802 
6407    0.890     0.801 
6408    0.889     0.800 
6409    0.886     0.798 
6410    0.884     0.796 
6411    0.885     0.797 
6412    0.885     0.797 
6413    0.885     0.797 
6414    0.886     0.798 
6415    0.885     0.797 
6416    0.885     0.797 
6417    0.885     0.797 
6418    0.886     0.798 
6419    0.887     0.799 
6420    0.888     0.800 
6421    0.886     0.798 
6422    0.884     0.796 
6423    0.887     0.799 
6424    0.890     0.802 
6425    0.888     0.801 
6426    0.886     0.799 
6427    0.887     0.800 
6428    0.888     0.801 
6429    0.892     0.804 
6430    0.895     0.807 
6431    0.894     0.806 
6432    0.893     0.805 
6433    0.892     0.805 
6434    0.892     0.804 
6435    0.895     0.807 
6436    0.898     0.810 
6437    0.901     0.813 
6438    0.904     0.815 
6439    0.903     0.814 
6440    0.902     0.814 
6441    0.905     0.816 
6442    0.908     0.819 
6443    0.907     0.819 
6444    0.907     0.818 
6445    0.909     0.820 
6446    0.912     0.823 
6447    0.912     0.823 
6448    0.912     0.823 
6449    0.915     0.826 
6450    0.918     0.829 
6451    0.922     0.832 
6452    0.925     0.835 
6453    0.926     0.836 
6454    0.927     0.836 
6455    0.927     0.837 
6456    0.927     0.837 
6457    0.928     0.838 
6458    0.930     0.839 
6459    0.932     0.842 
6460    0.934     0.844 
6461    0.937     0.846 
6462    0.939     0.848 
6463    0.939     0.849 
6464    0.940     0.849 
6465    0.942     0.851 
6466    0.943     0.852 
6467    0.941     0.850 
6468    0.938     0.848 
6469    0.944     0.853 
6470    0.950     0.859 
6471    0.946     0.855 
6472    0.942     0.851 
6473    0.946     0.855 
6474    0.951     0.859 
6475    0.948     0.857 
6476    0.946     0.855 
6477    0.946     0.855 
6478    0.946     0.855 
6479    0.947     0.856 
6480    0.948     0.857 
6481    0.947     0.856 
6482    0.946     0.855 
6483    0.945     0.855 
6484    0.945     0.854 
6485    0.946     0.856 
6486    0.948     0.857 
6487    0.947     0.857 
6488    0.947     0.856 
6489    0.943     0.853 
6490    0.939     0.849 
6491    0.940     0.850 
6492    0.941     0.852 
6493    0.939     0.850 
6494    0.937     0.848 
6495    0.936     0.847 
6496    0.934     0.846 
6497    0.934     0.845 
6498    0.933     0.845 
6499    0.931     0.843 
6500    0.930     0.842 
6501    0.929     0.841 
6502    0.929     0.841 
6503    0.927     0.840 
6504    0.926     0.838 
6505    0.925     0.838 
6506    0.924     0.837 
6507    0.921     0.834 
6508    0.918     0.831 
6509    0.921     0.834 
6510    0.923     0.837 
6511    0.918     0.832 
6512    0.913     0.828 
6513    0.913     0.828 
6514    0.913     0.828 
6515    0.913     0.828 
6516    0.913     0.828 
6517    0.911     0.826 
6518    0.909     0.825 
6519    0.908     0.823 
6520    0.906     0.822 
6521    0.907     0.822 
6522    0.907     0.823 
6523    0.908     0.824 
6524    0.909     0.824 
6525    0.907     0.823 
6526    0.905     0.821 
6527    0.905     0.821 
6528    0.905     0.821 
6529    0.905     0.822 
6530    0.906     0.823 
6531    0.905     0.822 
6532    0.904     0.820 
6533    0.904     0.821 
6534    0.904     0.821 
6535    0.905     0.822 
6536    0.906     0.823 
6537    0.905     0.822 
6538    0.905     0.822 
6539    0.907     0.824 
6540    0.909     0.826 
6541    0.910     0.827 
6542    0.910     0.827 
6543    0.913     0.830 
6544    0.915     0.832 
6545    0.913     0.830 
6546    0.910     0.827 
6547    0.912     0.829 
6548    0.915     0.832 
6549    0.914     0.831 
6550    0.913     0.831 
6551    0.913     0.831 
6552    0.913     0.831 
6553    0.915     0.832 
6554    0.916     0.834 
6555    0.919     0.836 
6556    0.922     0.838 
6557    0.922     0.839 
6558    0.923     0.840 
6559    0.926     0.842 
6560    0.928     0.844 
6561    0.928     0.845 
6562    0.928     0.845 
6563    0.928     0.845 
6564    0.928     0.845 
6565    0.930     0.847 
6566    0.932     0.848 
6567    0.932     0.849 
6568    0.933     0.849 
6569    0.935     0.851 
6570    0.936     0.853 
6571    0.938     0.855 
6572    0.940     0.856 
6573    0.940     0.857 
6574    0.940     0.857 
6575    0.940     0.856 
6576    0.940     0.856 
6577    0.940     0.856 
6578    0.940     0.856 
6579    0.939     0.855 
6580    0.938     0.854 
6581    0.941     0.857 
6582    0.944     0.860 
6583    0.945     0.861 
6584    0.946     0.862 
6585    0.943     0.860 
6586    0.940     0.857 
6587    0.943     0.859 
6588    0.945     0.862 
6589    0.945     0.861 
6590    0.945     0.861 
6591    0.945     0.861 
6592    0.945     0.861 
6593    0.945     0.862 
6594    0.945     0.862 
6595    0.945     0.862 
6596    0.945     0.862 
6597    0.944     0.860 
6598    0.942     0.859 
6599    0.943     0.860 
6600    0.944     0.860 
6601    0.942     0.859 
6602    0.941     0.858 
6603    0.942     0.859 
6604    0.943     0.860 
6605    0.942     0.859 
6606    0.941     0.859 
6607    0.940     0.857 
6608    0.938     0.856 
6609    0.941     0.858 
6610    0.943     0.859 
6611    0.942     0.859 
6612    0.942     0.859 
6613    0.941     0.858 
6614    0.940     0.857 
6615    0.939     0.856 
6616    0.938     0.855 
6617    0.938     0.855 
6618    0.938     0.855 
6619    0.939     0.856 
6620    0.940     0.857 
6621    0.939     0.856 
6622    0.938     0.855 
6623    0.939     0.856 
6624    0.941     0.857 
6625    0.940     0.857 
6626    0.939     0.856 
6627    0.938     0.855 
6628    0.938     0.855 
6629    0.937     0.854 
6630    0.936     0.853 
6631    0.936     0.853 
6632    0.936     0.853 
6633    0.936     0.853 
6634    0.936     0.853 
6635    0.938     0.855 
6636    0.940     0.857 
6637    0.938     0.855 
6638    0.936     0.853 
6639    0.937     0.853 
6640    0.937     0.854 
6641    0.938     0.855 
6642    0.940     0.856 
6643    0.939     0.855 
6644    0.938     0.854 
6645    0.939     0.855 
6646    0.940     0.856 
6647    0.940     0.856 
6648    0.940     0.856 
6649    0.939     0.855 
6650    0.938     0.854 
6651    0.939     0.855 
6652    0.939     0.855 
6653    0.940     0.855 
6654    0.940     0.856 
6655    0.941     0.857 
6656    0.943     0.858 
6657    0.945     0.860 
6658    0.946     0.861 
6659    0.943     0.858 
6660    0.940     0.855 
6661    0.943     0.858 
6662    0.946     0.861 
6663    0.946     0.861 
6664    0.947     0.862 
6665    0.946     0.861 
6666    0.946     0.860 
6667    0.943     0.858 
6668    0.941     0.856 
6669    0.942     0.857 
6670    0.944     0.858 
6671    0.944     0.859 
6672    0.945     0.860 
6673    0.944     0.859 
6674    0.942     0.857 
6675    0.943     0.858 
6676    0.944     0.859 
6677    0.944     0.859 
6678    0.944     0.858 
6679    0.943     0.857 
6680    0.942     0.857 
6681    0.943     0.858 
6682    0.944     0.859 
6683    0.945     0.859 
6684    0.945     0.859 
6685    0.945     0.859 
6686    0.944     0.859 
6687    0.943     0.858 
6688    0.942     0.857 
6689    0.944     0.859 
6690    0.946     0.860 
6691    0.945     0.859 
6692    0.944     0.858 
6693    0.941     0.856 
6694    0.939     0.854 
6695    0.941     0.856 
6696    0.944     0.858 
6697    0.941     0.856 
6698    0.938     0.853 
6699    0.940     0.855 
6700    0.942     0.856 
6701    0.941     0.856 
6702    0.941     0.856 
6703    0.940     0.855 
6704    0.940     0.855 
6705    0.938     0.853 
6706    0.935     0.851 
6707    0.933     0.849 
6708    0.932     0.848 
6709    0.932     0.849 
6710    0.933     0.850 
6711    0.935     0.851 
6712    0.936     0.852 
6713    0.937     0.853 
6714    0.937     0.854 
6715    0.935     0.851 
6716    0.932     0.849 
6717    0.934     0.851 
6718    0.935     0.852 
6719    0.937     0.853 
6720    0.938     0.855 
6721    0.932     0.850 
6722    0.927     0.845 
6723    0.928     0.846 
6724    0.930     0.848 
6725    0.930     0.848 
6726    0.930     0.848 
6727    0.929     0.847 
6728    0.929     0.847 
6729    0.929     0.848 
6730    0.930     0.849 
6731    0.928     0.847 
6732    0.925     0.845 
6733    0.928     0.847 
6734    0.930     0.849 
6735    0.933     0.853 
6736    0.937     0.856 
6737    0.933     0.853 
6738    0.930     0.851 
6739    0.933     0.853 
6740    0.935     0.856 
6741    0.933     0.854 
6742    0.930     0.851 
6743    0.929     0.850 
6744    0.927     0.849 
6745    0.928     0.850 
6746    0.928     0.850 
6747    0.928     0.851 
6748    0.928     0.851 
6749    0.926     0.850 
6750    0.925     0.848 
6751    0.925     0.849 
6752    0.926     0.850 
6753    0.929     0.853 
6754    0.932     0.855 
6755    0.928     0.852 
6756    0.924     0.849 
6757    0.926     0.851 
6758    0.928     0.854 
6759    0.930     0.855 
6760    0.931     0.857 
6761    0.931     0.857 
6762    0.931     0.857 
6763    0.929     0.856 
6764    0.928     0.855 
6765    0.926     0.853 
6766    0.924     0.851 
6767    0.924     0.852 
6768    0.924     0.853 
6769    0.926     0.855 
6770    0.929     0.857 
6771    0.927     0.856 
6772    0.925     0.854 
6773    0.929     0.858 
6774    0.933     0.862 
6775    0.931     0.861 
6776    0.930     0.860 
6777    0.931     0.861 
6778    0.931     0.862 
6779    0.931     0.862 
6780    0.930     0.862 
6781    0.931     0.863 
6782    0.933     0.864 
6783    0.930     0.862 
6784    0.928     0.860 
6785    0.931     0.862 
6786    0.934     0.865 
6787    0.932     0.864 
6788    0.931     0.863 
6789    0.930     0.862 
6790    0.929     0.861 
6791    0.928     0.860 
6792    0.927     0.859 
6793    0.928     0.860 
6794    0.928     0.860 
6795    0.932     0.864 
6796    0.936     0.868 
6797    0.934     0.866 
6798    0.932     0.864 
6799    0.933     0.865 
6800    0.933     0.865 
6801    0.932     0.864 
6802    0.931     0.863 
6803    0.934     0.866 
6804    0.937     0.869 
6805    0.935     0.867 
6806    0.934     0.865 
6807    0.936     0.867 
6808    0.939     0.869 
6809    0.938     0.868 
6810    0.938     0.867 
6811    0.935     0.864 
6812    0.932     0.861 
6813    0.934     0.861 
6814    0.935     0.862 
6815    0.938     0.864 
6816    0.941     0.866 
6817    0.942     0.866 
6818    0.943     0.867 
6819    0.940     0.864 
6820    0.937     0.860 
6821    0.939     0.862 
6822    0.941     0.863 
6823    0.941     0.862 
6824    0.940     0.861 
6825    0.944     0.864 
6826    0.948     0.867 
6827    0.948     0.866 
6828    0.948     0.866 
6829    0.947     0.865 
6830    0.947     0.864 
6831    0.947     0.863 
6832    0.948     0.863 
6833    0.949     0.863 
6834    0.950     0.863 
6835    0.950     0.861 
6836    0.949     0.860 
6837    0.949     0.859 
6838    0.949     0.857 
6839    0.949     0.857 
6840    0.949     0.856 
6841    0.949     0.855 
6842    0.949     0.853 
6843    0.948     0.851 
6844    0.947     0.849 
6845    0.950     0.851 
6846    0.953     0.853 
6847    0.949     0.849 
6848    0.945     0.844 
6849    0.946     0.844 
6850    0.946     0.843 
6851    0.945     0.841 
6852    0.944     0.840 
6853    0.942     0.837 
6854    0.940     0.834 
6855    0.941     0.833 
6856    0.942     0.834 
6857    0.940     0.831 
6858    0.938     0.829 
6859    0.935     0.826 
6860    0.932     0.822 
6861    0.932     0.822 
6862    0.932     0.821 
6863    0.934     0.822 
6864    0.936     0.823 
6865    0.932     0.819 
6866    0.927     0.814 
6867    0.926     0.812 
6868    0.925     0.811 
6869    0.922     0.807 
6870    0.918     0.803 
6871    0.917     0.802 
6872    0.916     0.800 
6873    0.913     0.797 
6874    0.910     0.793 
6875    0.909     0.791 
6876    0.908     0.790 
6877    0.910     0.791 
6878    0.912     0.792 
6879    0.908     0.788 
6880    0.904     0.784 
6881    0.900     0.781 
6882    0.897     0.778 
6883    0.892     0.774 
6884    0.886     0.769 
6885    0.887     0.770 
6886    0.887     0.770 
6887    0.886     0.769 
6888    0.884     0.768 
6889    0.882     0.766 
6890    0.880     0.765 
6891    0.878     0.763 
6892    0.876     0.761 
6893    0.872     0.758 
6894    0.867     0.754 
6895    0.867     0.754 
6896    0.866     0.753 
6897    0.863     0.750 
6898    0.859     0.748 
6899    0.858     0.746 
6900    0.856     0.745 
6901    0.858     0.747 
6902    0.860     0.749 
6903    0.857     0.746 
6904    0.854     0.743 
6905    0.852     0.742 
6906    0.850     0.741 
6907    0.847     0.739 
6908    0.845     0.738 
6909    0.843     0.737 
6910    0.841     0.736 
6911    0.839     0.735 
6912    0.837     0.733 
6913    0.836     0.734 
6914    0.836     0.734 
6915    0.836     0.734 
6916    0.836     0.735 
6917    0.835     0.735 
6918    0.835     0.735 
6919    0.836     0.737 
6920    0.837     0.739 
6921    0.833     0.736 
6922    0.829     0.733 
6923    0.831     0.736 
6924    0.834     0.739 
6925    0.835     0.740 
6926    0.836     0.742 
6927    0.834     0.741 
6928    0.833     0.740 
6929    0.834     0.742 
6930    0.835     0.744 
6931    0.837     0.746 
6932    0.839     0.748 
6933    0.839     0.749 
6934    0.839     0.750 
6935    0.837     0.749 
6936    0.836     0.748 
6937    0.836     0.750 
6938    0.837     0.751 
6939    0.842     0.756 
6940    0.847     0.762 
6941    0.846     0.762 
6942    0.846     0.762 
6943    0.849     0.766 
6944    0.852     0.769 
6945    0.853     0.771 
6946    0.854     0.773 
6947    0.855     0.775 
6948    0.856     0.776 
6949    0.859     0.779 
6950    0.861     0.782 
6951    0.862     0.784 
6952    0.862     0.785 
6953    0.867     0.790 
6954    0.871     0.795 
6955    0.875     0.799 
6956    0.878     0.802 
6957    0.880     0.804 
6958    0.881     0.806 
6959    0.885     0.810 
6960    0.889     0.814 
6961    0.889     0.814 
6962    0.888     0.814 
6963    0.891     0.818 
6964    0.895     0.822 
6965    0.895     0.822 
6966    0.895     0.823 
6967    0.895     0.823 
6968    0.894     0.823 
6969    0.897     0.826 
6970    0.899     0.829 
6971    0.899     0.829 
6972    0.898     0.829 
6973    0.895     0.826 
6974    0.891     0.823 
6975    0.890     0.822 
6976    0.889     0.822 
6977    0.887     0.821 
6978    0.885     0.820 
6979    0.883     0.819 
6980    0.882     0.818 
6981    0.874     0.810 
6982    0.866     0.803 
6983    0.863     0.801 
6984    0.861     0.798 
6985    0.856     0.794 
6986    0.851     0.790 
6987    0.844     0.783 
6988    0.836     0.776 
6989    0.832     0.771 
6990    0.827     0.767 
6991    0.818     0.759 
6992    0.808     0.750 
6993    0.795     0.738 
6994    0.783     0.726 
6995    0.777     0.721 
6996    0.772     0.716 
6997    0.759     0.704 
6998    0.746     0.693 
6999    0.735     0.683 
7000    0.725     0.673 
7001    0.711     0.660 
7002    0.698     0.648 
7003    0.684     0.635 
7004    0.670     0.622 
7005    0.662     0.615 
7006    0.654     0.608 
7007    0.642     0.597 
7008    0.629     0.585 
7009    0.616     0.574 
7010    0.604     0.562 
7011    0.593     0.552 
7012    0.582     0.543 
7013    0.571     0.532 
7014    0.559     0.521 
7015    0.548     0.511 
7016    0.536     0.501 
7017    0.527     0.492 
7018    0.517     0.483 
7019    0.507     0.474 
7020    0.497     0.465 
7021    0.487     0.455 
7022    0.476     0.446 
7023    0.465     0.435 
7024    0.454     0.425 
7025    0.443     0.415 
7026    0.432     0.405 
7027    0.424     0.398 
7028    0.416     0.390 
7029    0.406     0.381 
7030    0.395     0.371 
7031    0.389     0.365 
7032    0.382     0.359 
7033    0.374     0.352 
7034    0.366     0.345 
7035    0.359     0.338 
7036    0.351     0.331 
7037    0.344     0.325 
7038    0.338     0.319 
7039    0.331     0.313 
7040    0.325     0.307 
7041    0.320     0.302 
7042    0.314     0.297 
7043    0.308     0.291 
7044    0.301     0.285 
7045    0.294     0.278 
7046    0.286     0.272 
7047    0.282     0.267 
7048    0.277     0.263 
7049    0.272     0.259 
7050    0.267     0.254 
7051    0.262     0.249 
7052    0.257     0.244 
7053    0.252     0.240 
7054    0.248     0.237 
7055    0.243     0.232 
7056    0.239     0.228 
7057    0.233     0.223 
7058    0.228     0.218 
7059    0.226     0.215 
7060    0.223     0.213 
7061    0.218     0.208 
7062    0.213     0.204 
7063    0.209     0.200 
7064    0.205     0.196 
7065    0.201     0.192 
7066    0.197     0.188 
7067    0.193     0.184 
7068    0.189     0.180 
7069    0.185     0.176 
7070    0.181     0.172 
7071    0.177     0.169 
7072    0.173     0.165 
7073    0.168     0.160 
7074    0.163     0.156 
7075    0.159     0.152 
7076    0.155     0.148 
7077    0.150     0.144 
7078    0.146     0.140 
7079    0.142     0.136 
7080    0.138     0.132 
7081    0.134     0.128 
7082    0.129     0.124 
7083    0.125     0.120 
7084    0.122     0.116 
7085    0.116     0.111 
7086    0.111     0.106 
7087    0.107     0.102 
7088    0.103     0.099 
7089    0.099     0.094 
7090    0.094     0.090 
7091    0.090     0.086 
7092    0.085     0.081 
7093    0.082     0.078 
7094    0.078     0.075 
7095    0.074     0.071 
7096    0.070     0.067 
7097    0.066     0.063 
7098    0.063     0.060 
7099    0.061     0.058 
7100    0.058     0.056 
7101    0.055     0.052 
7102    0.051     0.049 
7103    0.049     0.046 
7104    0.046     0.044 
7105    0.044     0.042 
7106    0.041     0.040 
7107    0.039     0.037 
7108    0.036     0.035 
7109    0.034     0.033 
7110    0.032     0.030 
7111    0.030     0.029 
7112    0.029     0.027 
7113    0.027     0.026 
7114    0.025     0.024 
7115    0.024     0.023 
7116    0.022     0.021 
7117    0.021     0.020 
7118    0.020     0.019 
7119    0.019     0.018 
7120    0.018     0.017 
7121    0.017     0.016 
7122    0.016     0.015 
7123    0.015     0.014 
7124    0.014     0.013 
7125    0.013     0.012 
7126    0.012     0.012 
7127    0.012     0.011 
7128    0.011     0.010 
7129    0.010     0.010 
7130    0.010     0.009 
7131    0.009     0.009 
7132    0.009     0.008 
7133    0.008     0.008 
7134    0.007     0.007 
7135    0.007     0.007 
7136    0.007     0.007 
7137    0.006     0.006 
7138    0.006     0.005 
7139    0.005     0.005 
7140    0.005     0.005 
7141    0.005     0.005 
7142    0.005     0.005 
7143    0.005     0.004 
7144    0.004     0.004 
7145    0.004     0.004 
7146    0.004     0.004 
7147    0.004     0.003 
7148    0.003     0.003 
7149    0.003     0.003 
7150    0.003     0.003 
7151    0.003     0.003 
7152    0.003     0.002 
7153    0.003     0.002 
7154    0.003     0.002 
7155    0.002     0.002 
7156    0.002     0.002 
7157    0.002     0.002 
7158    0.002     0.002 
7159    0.002     0.002 
7160    0.002     0.002 
7161    0.002     0.002 
7162    0.002     0.001 
7163    0.002     0.001 
7164    0.001     0.001 
7165    0.001     0.001 
7166    0.001     0.001 
7167    0.001     0.001 
7168    0.001     0.001 
7169    0.001     0.001 
7170    0.001     0.001 
7171    0.001     0.001 
7172    0.001     0.001 
7173    0.001     0.001 
7174    0.001     0.001 
7175    0.001     0.001 
7176    0.001     0.001 
7177    0.001     0.001 
7178    0.001     0.001 
7179    0.001     0.001 
7180    0.001     0.001 
7181    0.001     0.001 
7182    0.000     0.000 
7183    0.000     0.000 
7184    0.001     0.000 
7185    0.001     0.000 
7186    0.001     0.001 
7187    0.000     0.000 
7188    0.000     0.000 
7189    0.000     0.000 
7190    0.000     0.000 
7191    0.000     0.000 
7192    0.000     0.000 
7193    0.000     0.000 
7194    0.000     0.000 
7195    0.000     0.000 
7196    0.000     0.000 
7197    0.000     0.000 
7198    0.000     0.000 
7199    0.000     0.000 
7200    0.000     0.000 
7201    0.000     0.000 
7202    0.000     0.000 
7203    0.000     0.000 
7204    0.000     0.000 
7205    0.000     0.000 
7206    0.000     0.000 
7207    0.000     0.000 
7208    0.000     0.000 
7209    0.000     0.000 
7210    0.000     0.000 
7211    0.000     0.000 
7212    0.000     0.000 
7213    0.000     0.000 
7214    0.000     0.000 
7215    0.000     0.000 
7216    0.000     0.000 
7217    0.000     0.000 
7218    0.000     0.000 
7219    0.000     0.000 
7220    0.000     0.000 
7221    0.000     0.000 
7222    0.000     0.000 
7223    0.000     0.000 
7224    0.000     0.000 
7225    0.000     0.000 
7226    0.000     0.000 
7227    0.000     0.000 
7228    0.000     0.000 
7229    0.000     0.000 
7230    0.000     0.000 
7231    0.000     0.000 
7232    0.000     0.000 
7233    0.000     0.000 
7234    0.000     0.000 
7235    0.000     0.000 
7236    0.000     0.000 
7237    0.000     0.000 
7238    0.000     0.000 
7239    0.000     0.000 
7240    0.000     0.000 
7241    0.000     0.000 
7242    0.000     0.000 
7243    0.000     0.000 
7244    0.000     0.000 
7245    0.000     0.000 
7246    0.000     0.000 
7247    0.000     0.000 
7248    0.000     0.000 
7249    0.000     0.000 
7250    0.000     0.000 
7251    0.000     0.000 
7252    0.000     0.000 
7253    0.000     0.000 
7254    0.000     0.000 
7255    0.000     0.000 
7256    0.000     0.000 
7257    0.000     0.000 
7258    0.000     0.000 
7259    0.000     0.000 
7260    0.000     0.000 
7261    0.000     0.000 
7262    0.000     0.000 
7263    0.000     0.000 
7264    0.000     0.000 
7265    0.000     0.000 
7266    0.000     0.000 
7267    0.000     0.000 
7268    0.000     0.000 
7269    0.000     0.000 
7270    0.000     0.000 
7271    0.000     0.000 
7272    0.000     0.000 
7273    0.000     0.000 
7274    0.000     0.000 
7275    0.000     0.000 
7276    0.000     0.000 
7277    0.000     0.000 
7278    0.000     0.000 
7279    0.000     0.000 
7280    0.000     0.000 
7281    0.000     0.000 
7282    0.000     0.000 
7283    0.000     0.000 
7284    0.000     0.000 
7285    0.000     0.000 
7286    0.000     0.000 
7287    0.000     0.000 
7288    0.000     0.000 
7289    0.000     0.000 
7290    0.000     0.000 
7291    0.000     0.000 
7292    0.000     0.000 
7293    0.000     0.000 
7294    0.000     0.000 
7295    0.000     0.000 
7296    0.000     0.000 
7297    0.000     0.000 
7298    0.000     0.000 
7299    0.000     0.000 
7300    0.000     0.000 
7301    0.000     0.000 
7302    0.000     0.000 
7303    0.000     0.000 
